HAM00A,103.822007843157,1.29659773077929,103.822223219304,1.29511045773064,HAMILTON ROAD,43.2009272537,50.0
TEC00D,103.822223219304,1.29511045773064,103.821080069857,1.294885103178,TEBAN GARDENS CRESCENT,156.664733974,50.0
WOO04R,103.821080069857,1.294885103178,103.819858578973,1.29460878882406,WOODLANDS ROAD,231.392876063,60.0
SIA15S,103.819858578973,1.29460878882406,103.818794924378,1.29538595373096,SIXTH AVENUE,63.9081615833,50.0
PAP05B,103.818794924378,1.29538595373096,103.816876343649,1.29500148083452,PASIR PANJANG ROAD,185.729416949,60.0
BEA01U,103.816876343649,1.29500148083452,103.81659816971,1.29676737485663,BEATTY ROAD,40.1547823073,50.0
PES02G,103.81659816971,1.29676737485663,103.815962433505,1.29403461681952,PECK SEAH STREET,66.9753773787,50.0
WIH00U,103.815776167074,1.29320120452401,103.815962433505,1.29403461681952,WINDSOR PARK HILL,62.6684785993,40.0
WEC01D,103.815776167074,1.29320120452401,103.815363761861,1.29152266866132,WEST COAST ROAD,341.071971707,65.0
CHU03D,103.813938868926,1.29176826732457,103.815363761861,1.29152266866132,LORONG CHUAN,103.141947606,60.0
NOV01F,103.813003699562,1.29191891090308,103.813938868926,1.29176826732457,NORTH BUONA VISTA ROAD,179.250549946,65.0
JER03J,103.810248418256,1.29235035058763,103.813003699562,1.29191891090308,JERVOIS ROAD,202.104677011,50.0
UPS06W,103.808352463139,1.29191975241348,103.810248418256,1.29235035058763,UPPER SERANGOON ROAD,237.874854903,65.0
LEL04D,103.808352463139,1.29191975241348,103.811085426,1.29093794170827,LENTOR LANE,153.112618976,50.0
REP00X,103.811085426,1.29093794170827,103.811427969548,1.28981455426914,LORONG 1 REALTY PARK,69.0495384474,50.0
BOS03T,103.811427969548,1.28981455426914,103.812706644324,1.28879514079213,BOON TAT STREET,101.31935975,50.0
HOF00Q,103.810748623081,1.28784610610804,103.812706644324,1.28879514079213,HOY FATT ROAD,260.235779344,50.0
LEN01T,103.810748623081,1.28784610610804,103.810205426525,1.28595122740868,LENTOR ROAD,42.7154809925,50.0
TOP13K,103.810205426525,1.28595122740868,103.812789716147,1.28541936996197,TOH TUCK PLACE,59.1222985181,50.0
MOU02U,103.814803677418,1.28488634004415,103.812789716147,1.28541936996197,MOUNTBATTEN ROAD,194.386187918,60.0
LUT00F,103.816392288215,1.28444780481424,103.814803677418,1.28488634004415,LUTHERAN ROAD,72.0076345231,50.0
COD00B,103.816392288215,1.28444780481424,103.816001415552,1.28300272611882,COMMONWEALTH DRIVE,242.146264593,40.0
TUG00R,103.816001415552,1.28300272611882,103.818979253912,1.28185702729499,TUA KONG GREEN,35.3178219068,50.0
CUS01F,103.817494851283,1.28003747871109,103.818979253912,1.28185702729499,CUSCADEN ROAD,168.645112624,50.0
CHC02K,103.816762623066,1.27847822173914,103.817494851283,1.28003747871109,CHANGI COAST ROAD,481.935928347,70.0
AYE00N,103.816762623066,1.27847822173914,103.815213823824,1.27570205822343,AYER RAJAH EXPRESSWAY,79.7986934622,84.0
DEL14W,103.815213823824,1.27570205822343,103.814698170632,1.27500567604583,DEPOT LANE,65.374816523,50.0
CLW01M,103.813780495314,1.27402960861952,103.814698170632,1.27500567604583,CLOVER WAY,60.8361187067,50.0
PUW00T,103.811857975535,1.27238232414731,103.813780495314,1.27402960861952,PUNGGOL WAY,356.51842033,60.0
QUP00R,103.811857975535,1.27238232414731,103.811095776511,1.27102707748301,QUEEN ASTRID PARK,83.243183059,40.0
BUT03J,103.813803748536,1.26934395616935,103.811095776511,1.27102707748301,BUKIT TIMAH ROAD,180.037959921,65.0
RAC01Y,103.814184936252,1.27001460212924,103.813803748536,1.26934395616935,RACE COURSE ROAD,51.7000945685,50.0
ELT01J,103.81452023224,1.27064762465308,103.814184936252,1.27001460212924,ELIAS TERRACE,128.697807039,50.0
NONAME,103.81452023224,1.27064762465308,103.812480474235,1.27240799425461,.,103.085459517,50.0
