1,Taxi,NA,4290.0
1,Trans,NA,4338.0
1,Trans,NA,4339.0
1,Trans,NA,4355.0
1,Trans,NA,4340.0
1,Trans,NA,4480.0
1,Trans,NA,4463.0
1,Trans,NA,4455.0
1,Trans,NA,4452.0
1,Trans,NA,4428.0
1,Trans,NA,4425.0
1,Trans,NA,4409.0
1,Trans,NA,4413.0
1,Trans,NA,4448.0
1,Trans,NA,4449.0
1,Trans,NA,4947.0
1,Trans,NA,5152.0
1,Trans,NA,5347.0
1,Trans,NA,5407.0
1,Trans,NA,5433.0
1,Trans,NA,5474.0
1,Trans,NA,5529.0
1,Trans,NA,5528.0
1,Trans,NA,5693.0
1,Trans,NA,5692.0
1,Trans,NA,5757.0
1,Trans,NA,5925.0
1,Trans,NA,6022.0
1,Trans,NA,6024.0
1,Start,2.0,6024.0
1,Trans,NA,6022.0
1,Trans,NA,5925.0
1,Trans,NA,5757.0
1,Trans,NA,5752.0
1,Trans,NA,5823.0
1,Trans,NA,5786.0
1,Trans,NA,6048.0
1,Trans,NA,6268.0
1,Trans,NA,6480.0
1,Trans,NA,6624.0
1,Trans,NA,6625.0
1,Trans,NA,6984.0
1,Trans,NA,6958.0
1,Trans,NA,6953.0
1,Trans,NA,6896.0
1,Trans,NA,6949.0
1,Trans,NA,7028.0
1,Trans,NA,7029.0
1,Trans,NA,7013.0
1,Trans,NA,7106.0
1,Trans,NA,7103.0
1,Trans,NA,7102.0
1,End,NA,7047.0
1,Taxi,NA,7047.0
1,Trans,NA,7102.0
1,Trans,NA,7103.0
1,Trans,NA,7106.0
1,Trans,NA,7013.0
1,Trans,NA,7029.0
1,Trans,NA,7027.0
1,Trans,NA,7161.0
1,Trans,NA,7299.0
1,Trans,NA,7298.0
1,Trans,NA,7422.0
1,Trans,NA,7417.0
1,Trans,NA,7702.0
1,Trans,NA,7861.0
1,Trans,NA,7886.0
1,Trans,NA,7887.0
1,Trans,NA,7917.0
1,Trans,NA,7941.0
1,Trans,NA,8020.0
1,Trans,NA,8037.0
1,Trans,NA,8036.0
1,Trans,NA,8054.0
1,Trans,NA,8079.0
