1,Taxi,NA,10339.0
1,Trans,NA,10323.0
1,Trans,NA,10335.0
1,Trans,NA,10338.0
1,Trans,NA,10364.0
1,Trans,NA,10365.0
1,Trans,NA,10366.0
1,Trans,NA,10345.0
1,Trans,NA,10312.0
1,Trans,NA,10297.0
1,Trans,NA,10269.0
1,Trans,NA,10334.0
1,Trans,NA,10333.0
1,Trans,NA,10330.0
1,Trans,NA,10301.0
1,Trans,NA,10294.0
1,Trans,NA,10284.0
1,Trans,NA,10275.0
1,Trans,NA,10277.0
1,Trans,NA,10267.0
1,Trans,NA,10283.0
1,Trans,NA,10319.0
1,Trans,NA,10320.0
1,Trans,NA,10354.0
1,Trans,NA,10360.0
1,Trans,NA,10394.0
1,Trans,NA,10421.0
1,Trans,NA,10407.0
1,Trans,NA,10402.0
1,Trans,NA,10401.0
1,Start,12.0,10389.0
1,Trans,NA,10390.0
1,Trans,NA,10314.0
1,Trans,NA,10292.0
1,Trans,NA,10293.0
1,Trans,NA,10258.0
1,Trans,NA,10191.0
1,Trans,NA,10190.0
1,Trans,NA,10188.0
1,Trans,NA,10057.0
1,Trans,NA,10058.0
1,Trans,NA,9957.0
1,Trans,NA,9937.0
1,Trans,NA,9758.0
1,Trans,NA,9697.0
1,Trans,NA,9696.0
1,Trans,NA,9598.0
1,Trans,NA,9569.0
1,Trans,NA,9407.0
1,Trans,NA,9308.0
1,Trans,NA,9363.0
1,Trans,NA,9413.0
1,Trans,NA,9411.0
1,Trans,NA,9094.0
1,Trans,NA,8584.0
1,Trans,NA,8587.0
1,Trans,NA,8080.0
1,Trans,NA,8079.0
1,Trans,NA,8054.0
1,Trans,NA,8036.0
1,Trans,NA,8037.0
1,Trans,NA,8020.0
1,Trans,NA,7941.0
1,Trans,NA,7917.0
1,Trans,NA,7887.0
1,Trans,NA,7886.0
1,Trans,NA,7861.0
1,Trans,NA,7702.0
1,Trans,NA,7417.0
1,Trans,NA,7422.0
1,Trans,NA,7298.0
1,Trans,NA,7299.0
1,Trans,NA,7161.0
1,Trans,NA,7027.0
1,Trans,NA,7028.0
1,Trans,NA,6949.0
1,Trans,NA,6896.0
1,Trans,NA,6953.0
1,Trans,NA,6958.0
1,Trans,NA,6984.0
1,Trans,NA,6625.0
1,Trans,NA,6624.0
1,Trans,NA,6480.0
1,Trans,NA,6268.0
1,Trans,NA,6048.0
1,Trans,NA,5348.0
1,Trans,NA,5347.0
