Taxi,12999,69.732310065,50.0
Trans,12954,190.879263776,50.0
Trans,12953,159.172798385,50.0
Trans,12846,117.322631336,50.0
Trans,12845,87.5794345899,40.0
Trans,12809,267.087017234,50.0
Trans,12704,163.865968312,50.0
Trans,12539,220.464283104,50.0
Trans,12443,99.4315543276,50.0
Trans,12325,979.138402475,50.0
Trans,12258,178.499045909,50.0
Trans,12202,136.662148197,50.0
Trans,11994,207.625795808,50.0
Trans,11970,178.742647841,40.0
Trans,11887,114.789584479,50.0
Trans,11802,139.598619909,60.0
Trans,11716,90.4473735628,50.0
Trans,11513,59.8745970608,50.0
Trans,11382,87.8617083298,60.0
Trans,11175,254.493698804,70.0
Trans,11069,422.374738315,84.0
Trans,10902,111.87697732,50.0
Trans,10903,105.531676504,50.0
Trans,10404,132.035015312,50.0
Trans,10374,87.098526262,50.0
Trans,10257,309.518434193,50.0
Trans,10070,131.234204426,50.0
Trans,9692,44.2819968475,50.0
Trans,9693,96.465097499,70.0
Trans,9313,197.075822008,50.0
Trans,9312,74.876867252,50.0
Trans,9163,128.424535764,60.0
Trans,8928,75.5372388433,50.0
Trans,8929,74.0612058013,50.0
Trans,9009,72.9012331537,50.0
Trans,9038,49.4452909273,50.0
Trans,9083,47.7971240108,50.0
Trans,9224,71.5533137847,40.0
Trans,9324,142.295926423,40.0
Trans,9622,76.8177959422,50.0
Trans,9621,114.501864998,50.0
Trans,9418,121.134721635,50.0
Trans,9417,97.5632261856,50.0
Trans,9170,304.857438407,60.0
Trans,9531,99.4930958366,50.0
Trans,9756,137.13942894,50.0
Trans,9182,49.4484135069,60.0
Trans,8671,353.247426902,70.0
Trans,8672,160.329937844,50.0
Trans,8105,92.6559988584,40.0
Trans,8106,33.2844584928,40.0
Trans,7945,112.485640665,40.0
Trans,7946,77.1108534234,50.0
Trans,7777,58.2535476302,40.0
Trans,7778,258.145335157,50.0
Trans,7742,137.805143083,50.0
Trans,7638,190.718839065,70.0
Trans,7637,89.0739414566,50.0
Trans,7552,64.6446479804,50.0
Start,7552,64.6446479804,50.0
Trans,7637,89.0739414566,50.0
Trans,7638,190.718839065,70.0
Trans,7742,137.805143083,50.0
Trans,7778,258.145335157,50.0
Trans,7777,58.2535476302,40.0
Trans,7946,77.1108534234,50.0
Trans,7945,112.485640665,40.0
Trans,8106,33.2844584928,40.0
Trans,8105,92.6559988584,40.0
Trans,8672,160.329937844,50.0
Trans,8671,353.247426902,70.0
Trans,9182,49.4484135069,60.0
Trans,9756,137.13942894,50.0
Trans,9531,99.4930958366,50.0
Trans,9170,304.857438407,60.0
Trans,9417,97.5632261856,50.0
Trans,9418,121.134721635,50.0
Trans,9621,114.501864998,50.0
Trans,9622,76.8177959422,50.0
Trans,9324,142.295926423,40.0
Trans,9224,71.5533137847,40.0
Trans,9083,47.7971240108,50.0
Trans,9038,49.4452909273,50.0
Trans,9009,72.9012331537,50.0
Trans,8929,74.0612058013,50.0
Trans,8928,75.5372388433,50.0
