200
100
1747, 1415
10298, 7519
8139, 7716
2295, 6507
2255, 10505
6298, 6943
11101, 1729
10088, 7187
1651, 11865
7494, 13689
6132, 11735
14715, 10592
15163, 5194
9880, 5201
7523, 11468
901, 15464
4750, 12654
5076, 11227
2109, 2469
5581, 6515
8905, 359
3053, 12865
8092, 5462
3730, 8948
15059, 7051
12460, 12082
9240, 10224
1304, 14372
15477, 9936
850, 15135
11618, 1066
5254, 9520
9378, 7747
1612, 4051
5693, 10162
14490, 8987
13918, 3961
1133, 4601
9647, 6130
6612, 10911
2809, 1461
12786, 9783
15292, 9114
9937, 13423
4459, 8941
810, 5579
8652, 11531
1089, 7801
9161, 2453
142, 6411
15165, 15637
12824, 1637
13179, 3085
2740, 6508
8049, 3591
2082, 11958
180, 6221
7527, 1163
3420, 10216
7214, 1437
1509, 6896
12402, 6277
15885, 10348
9286, 11393
1629, 6004
140, 2685
15464, 7957
9553, 7876
360, 15961
3959, 13283
8851, 9579
4197, 7111
2046, 2988
11373, 14042
13714, 1001
5524, 9192
2522, 12841
15153, 166
10373, 9070
11256, 10384
7544, 6453
9678, 4370
9078, 11525
14054, 14804
10669, 2376
10538, 16167
13914, 6169
3093, 9353
5702, 10341
10513, 3010
2977, 14894
3705, 5512
14312, 344
11508, 13698
6401, 6692
6756, 8217
11564, 4092
9938, 8789
3017, 5243
9906, 8043
589, 6934
7674, 1962
5521, 15311
6053, 470
13851, 5124
10956, 6732
6063, 3096
9453, 15835
3693, 7555
5456, 10728
10943, 2707
13963, 10813
14970, 7850
11544, 1544
943, 14652
13758, 13949
5762, 10831
10933, 13012
14378, 7787
11875, 5881
5268, 7028
15170, 4571
3455, 11060
4492, 2495
5150, 4868
15298, 1709
3803, 3912
4633, 12216
9929, 15111
16094, 6802
6279, 9236
8846, 4825
4591, 12620
11897, 6077
3583, 815
5743, 4908
14045, 6967
5468, 1384
11510, 11065
8730, 4369
10680, 12018
4555, 774
2544, 1108
12568, 9171
10687, 3601
1223, 3725
171, 2129
15260, 11088
1124, 6018
2939, 13873
11854, 5289
15214, 11507
2352, 12958
15886, 9257
2639, 14541
14779, 3751
9057, 8142
10017, 14794
11419, 7063
999, 8601
5643, 11456
7603, 8848
12865, 15902
13329, 12572
1877, 5143
574, 10979
14996, 2799
9049, 7560
368, 12366
11580, 9652
12507, 5493
14147, 5917
11428, 5758
6219, 13808
13415, 2970
11395, 8381
6124, 390
11741, 733
8216, 12685
10277, 10000
8594, 3051
8006, 10563
2052, 11573
8194, 13855
1560, 12903
12976, 5247
13195, 10185
10359, 4339
6348, 11440
13531, 8960
2680, 9908
7670, 3050
146, 7145
15008, 13465
576, 14955
2706, 995
7551, 1882
6928, 2814
7524, 5816
7685, 8683
1237
7505
9186
8772
11566
14163
3771
10800
13296
12709
8909
6915
6503
6890
3485
763
15706
4981
3668
11361
3633
3639
14747
1258
3858
6661
13979
10138
13626
4120
8456
8312
14446
8931
13811
1162
5754
187
2406
7346
15418
1934
7722
2451
3790
11100
12116
12244
29
10347
14600
3002
12859
14161
9944
3458
984
4707
10510
9595
5590
12180
7078
155
5867
6823
12495
13917
15372
3258
8522
3401
4902
861
2508
1512
13395
7062
369
9422
4928
10719
15336
11912
4323
15948
7381
15719
10140
7317
11700
2299
10210
7614
10480
6757
10205
13683
15220
11047
