Taxi,1111,214.226963253,50.0
Trans,1112,31.4268372116,50.0
Trans,1075,191.864800073,60.0
Trans,1074,60.2291798173,50.0
Trans,1079,170.577079719,50.0
Trans,1080,84.5335993692,40.0
Trans,1060,143.230356845,50.0
Trans,1061,186.590228911,40.0
Trans,1036,210.049158775,50.0
Trans,1021,106.2183396,50.0
Trans,1020,487.524959534,60.0
Trans,972,149.772519962,50.0
Trans,942,199.178539271,50.0
Trans,943,135.873826133,50.0
Trans,970,92.269055402,50.0
Trans,965,89.9967254033,50.0
Trans,947,384.755078623,50.0
Trans,931,66.165647045,50.0
Trans,908,301.432926763,50.0
Trans,904,489.48131465,60.0
Trans,886,40.5672010579,50.0
Trans,878,143.991215512,40.0
Trans,877,287.923299195,65.0
Trans,866,315.286062584,70.0
Trans,830,67.5695429409,40.0
Trans,818,71.321851926,40.0
Trans,808,111.377009906,50.0
Trans,807,230.212873414,50.0
Trans,776,155.760102854,50.0
Trans,786,326.334700973,60.0
Trans,817,106.268333199,50.0
Trans,816,587.048546517,60.0
Trans,1066,159.53273049,50.0
Trans,1603,78.8757370873,50.0
Trans,1604,164.366930949,50.0
Trans,1886,124.705716047,50.0
Trans,2037,339.24219485,50.0
Trans,2176,244.275471589,50.0
Trans,2276,90.8260406806,50.0
Trans,2277,137.02607948,50.0
Trans,2378,221.153415906,50.0
Trans,2432,101.51036802,50.0
Trans,2478,72.6074076786,60.0
Trans,2549,65.2989556468,50.0
Trans,2548,96.0949428371,50.0
Trans,2750,71.3425792304,40.0
Trans,2799,71.797585503,40.0
Trans,2800,214.609158944,50.0
Trans,2889,61.5204697605,50.0
Trans,2980,86.4101451187,40.0
Trans,3095,168.059125387,60.0
Trans,3128,157.294532511,50.0
Trans,3183,173.918903645,50.0
Trans,3224,72.11423745,84.0
Trans,3225,57.6210066437,50.0
Trans,3267,45.1422191546,50.0
Trans,3460,75.4480262118,50.0
Trans,3602,136.568076045,50.0
Trans,3638,173.861442649,40.0
Trans,3898,120.139024635,50.0
Trans,4362,473.55358299,50.0
Trans,4454,71.4335790153,50.0
Trans,4587,209.4342184,50.0
Trans,4767,182.350773726,50.0
Trans,4982,40.0939973575,50.0
Trans,5265,66.9152989869,50.0
Trans,5456,123.412684768,50.0
Trans,5497,295.940674925,50.0
Trans,5607,71.5787203376,50.0
Trans,5821,233.427107073,50.0
Trans,6067,69.7409267272,40.0
Trans,6746,669.95408926,50.0
Trans,7056,104.738692925,50.0
Trans,7419,37.3702571404,50.0
Trans,7420,211.999463192,50.0
Trans,8374,75.5299737939,40.0
Trans,8690,131.780674499,40.0
Trans,9004,386.2263951,63.3333333333333
Trans,9197,71.9213084943,50.0
Trans,9198,149.89532329,50.0
Trans,9699,350.113118771,50.0
Trans,9667,187.508367754,60.0
Trans,9660,96.5332429611,50.0
Trans,9581,144.818144057,60.0
Trans,9656,65.3767752465,40.0
Trans,9754,135.668547233,50.0
Trans,9753,90.2280100755,50.0
Trans,9946,237.569283595,50.0
Trans,10178,114.596447228,50.0
Trans,10177,62.9876698933,40.0
Trans,10337,293.706241591,50.0
Trans,10332,53.7518207189,40.0
Trans,10691,257.83637399,60.0
Trans,10947,457.431581931,40.0
Trans,10987,183.409060382,50.0
Trans,10988,185.952351781,50.0
Trans,11040,61.8673792225,40.0
Trans,11077,123.566275554,50.0
Trans,11223,131.442763685,50.0
Trans,11250,89.3387166369,40.0
Trans,11249,63.2807282552,50.0
Trans,11277,76.0885513603,50.0
Trans,11334,297.304289393,70.0
Trans,11335,139.705421948,50.0
Trans,12095,333.64261796,50.0
Trans,12093,29.4379262206,50.0
Trans,12141,192.8282071,50.0
Trans,12140,94.0724210621,50.0
Trans,12177,74.6643608863,40.0
Trans,12174,42.8512116634,50.0
Trans,12302,84.0382574101,50.0
Trans,12308,96.707109809,50.0
Trans,12309,30.8997170679,50.0
Trans,12313,65.743930885,50.0
Trans,12314,322.590585809,50.0
Trans,12443,99.4315543276,50.0
Trans,12539,220.464283104,50.0
Trans,12704,163.865968312,50.0
Trans,12702,89.3904545448,60.0
Trans,12729,278.886488945,66.6666666666667
Trans,12802,412.373112508,70.0
Trans,12861,218.649811398,50.0
Trans,12971,70.4913885299,50.0
Trans,12997,60.4070086066,50.0
Trans,12996,204.326185095,40.0
Start,12964,206.080889115,63.3333333333333
Trans,12919,103.827012949,50.0
Trans,12920,185.382033587,50.0
Trans,12856,153.003771163,50.0
Trans,12742,100.542217939,50.0
Trans,12561,450.107159791,70.0
Trans,12497,281.01605305,70.0
Trans,12499,43.6964014202,50.0
Trans,12271,48.375782515,50.0
Trans,12256,180.219921738,50.0
Trans,12065,75.7105761342,50.0
Trans,12063,51.9675927862,50.0
Trans,12056,113.43994062,50.0
Trans,12248,63.4829501609,50.0
Trans,12233,184.157017635,40.0
Trans,12222,249.132035951,70.0
Trans,12223,106.413489592,40.0
Trans,12201,286.893043791,50.0
Trans,12202,136.662148197,50.0
Trans,11994,207.625795808,50.0
Trans,11970,178.742647841,40.0
Trans,11887,114.789584479,50.0
Trans,11802,139.598619909,60.0
Trans,11716,90.4473735628,50.0
Trans,11513,59.8745970608,50.0
Trans,11382,87.8617083298,60.0
Trans,11175,254.493698804,70.0
Trans,11069,422.374738315,84.0
Trans,10902,111.87697732,50.0
Trans,10903,105.531676504,50.0
Trans,10404,132.035015312,50.0
Trans,10374,87.098526262,50.0
Trans,10257,309.518434193,50.0
Trans,10070,131.234204426,50.0
Trans,9692,44.2819968475,50.0
Trans,9693,96.465097499,70.0
Trans,9313,197.075822008,50.0
Trans,9312,74.876867252,50.0
Trans,9163,128.424535764,60.0
Trans,8928,75.5372388433,50.0
Trans,8929,74.0612058013,50.0
Trans,9009,72.9012331537,50.0
Trans,9038,49.4452909273,50.0
Trans,9083,47.7971240108,50.0
Trans,9224,71.5533137847,40.0
Trans,9324,142.295926423,40.0
Trans,9622,76.8177959422,50.0
Trans,9621,114.501864998,50.0
Trans,9418,121.134721635,50.0
Trans,9417,97.5632261856,50.0
Trans,9170,304.857438407,60.0
Trans,9531,99.4930958366,50.0
Trans,9756,137.13942894,50.0
Trans,9182,49.4484135069,60.0
Trans,8671,353.247426902,70.0
Trans,8672,160.329937844,50.0
Trans,8180,76.9325066196,50.0
Trans,8055,97.4811061995,50.0
Trans,8054,47.3968598037,50.0
Trans,7964,90.5334562195,50.0
Trans,7907,46.5941944156,50.0
Trans,7890,134.199693155,50.0
Trans,7770,145.908181222,50.0
Trans,7769,243.041162714,50.0
Trans,7676,259.292945501,50.0
Trans,7351,108.419950217,50.0
Trans,7050,160.986186007,40.0
Trans,6558,59.7720788276,50.0
Trans,6369,119.726268299,50.0
Trans,6338,466.654147242,70.0
Trans,5760,123.879586033,50.0
Trans,5761,82.2653419092,50.0
Trans,5513,251.180506503,50.0
Trans,5328,110.59657394,40.0
Trans,5178,68.5105936189,50.0
Trans,5007,65.3149403458,40.0
Trans,4447,124.198932034,40.0
Trans,4448,92.0428382663,50.0
Trans,4238,75.8299683713,50.0
Trans,4126,127.621434409,50.0
Trans,3853,283.713970687,84.0
Trans,3806,30.4929464695,84.0
Trans,3805,54.130313196,50.0
Trans,3523,273.723522974,50.0
Trans,3493,34.3451286057,50.0
Trans,3369,49.016583758,84.0
Trans,3313,39.9212382491,50.0
Trans,3312,260.295455522,60.0
Trans,3347,248.961539502,50.0
Trans,3747,316.855115187,50.0
Trans,3696,51.391048632,40.0
Trans,3512,62.2745943763,50.0
Trans,3476,46.6747929471,50.0
Trans,3450,143.293251876,50.0
Trans,3431,86.5369163275,50.0
Trans,3430,66.2631953979,50.0
Trans,3365,220.888739938,50.0
Trans,3368,76.9746508106,65.0
Trans,3354,45.7073984504,40.0
Trans,3355,103.257150716,40.0
Trans,3340,499.999194999,50.0
Trans,3341,39.3815646759,50.0
Trans,3272,33.9465619945,50.0
Trans,3258,108.728759049,50.0
Trans,3339,72.9726734785,50.0
Trans,3417,371.232104733,65.0
Trans,3503,107.667744188,40.0
Trans,3502,69.2525725305,50.0
Trans,3505,156.165488186,60.0
Trans,3521,30.810796994,40.0
Trans,3522,183.707989035,40.0
Trans,3540,429.267509808,70.0
Trans,3442,979.86732782,50.0
End,3372,83.5589350086,50.0
Taxi,10240,88.5843587175,40.0
Trans,10254,76.5952663331,50.0
Trans,10196,242.574201264,50.0
Trans,10172,51.7613316781,60.0
Trans,10173,198.417677248,50.0
Trans,10193,81.7375631359,50.0
Trans,10185,69.5188497002,50.0
Trans,10159,250.483665692,50.0
Trans,10130,40.4860222345,40.0
Trans,10131,126.70150564,50.0
Trans,10318,73.1798842536,50.0
Trans,10320,117.548707371,50.0
Trans,10280,162.686396721,50.0
Trans,10436,404.26792703,50.0
Trans,10376,28.9564812979,50.0
Trans,10335,84.479703906,40.0
Trans,10292,96.3850911084,50.0
Trans,10297,196.684337837,40.0
Trans,10177,62.9876698933,40.0
Trans,10178,114.596447228,50.0
Trans,9946,237.569283595,50.0
Trans,9753,90.2280100755,50.0
Trans,9754,135.668547233,50.0
Trans,9656,65.3767752465,40.0
Trans,9581,144.818144057,60.0
Trans,9660,96.5332429611,50.0
Trans,9667,187.508367754,60.0
Trans,9699,350.113118771,50.0
Trans,9198,149.89532329,50.0
Trans,9197,71.9213084943,50.0
Trans,9004,386.2263951,63.3333333333333
Trans,8690,131.780674499,40.0
Trans,8374,75.5299737939,40.0
Trans,7420,211.999463192,50.0
Trans,7419,37.3702571404,50.0
Trans,7056,104.738692925,50.0
Trans,6746,669.95408926,50.0
Trans,5945,66.0532063775,50.0
Trans,5944,187.066305402,40.0
Trans,5902,55.6838968461,50.0
Trans,5896,63.4532745916,50.0
Trans,5916,129.558131515,50.0
Trans,5920,89.1702009986,40.0
Trans,5948,88.4786870103,50.0
Trans,5951,54.8287052811,50.0
Trans,5964,73.835534102,60.0
Trans,5983,93.8423384455,50.0
Trans,6011,94.4017511042,50.0
Trans,6065,109.79502056,50.0
Trans,6126,125.707214444,60.0
Trans,6599,143.440815379,50.0
Trans,6600,155.656692283,40.0
Trans,6657,84.2429141673,50.0
Trans,6949,96.7291230576,50.0
Trans,6996,251.241690896,40.0
Trans,7117,240.000630852,50.0
Trans,7118,121.005133274,40.0
Trans,6962,98.1977035452,50.0
Trans,6961,165.609318739,50.0
Trans,6948,182.653996735,63.3333333333333
Trans,6733,469.279723219,76.6666666666667
Trans,6491,185.0867413,50.0
Trans,6403,73.4645116313,50.0
Trans,6404,264.352631327,50.0
Trans,6330,100.500203761,60.0
Trans,5977,92.8536801816,50.0
Trans,5978,69.7837455937,50.0
Trans,5917,78.9739452993,50.0
Trans,5734,201.799377113,50.0
Trans,5733,79.2881210562,50.0
Trans,5683,147.900441676,50.0
Trans,5504,138.727382331,60.0
Trans,5387,104.283840235,50.0
Trans,5246,201.269243065,50.0
Trans,5247,82.3971723368,50.0
Trans,5113,150.934276763,60.0
Trans,4968,55.443396411,40.0
Trans,4912,117.013063405,50.0
Trans,4847,127.806433056,50.0
Trans,4740,67.7446897499,50.0
