Taxi,2747,134.321282113,50.0
Trans,2746,268.554300995,50.0
Trans,2684,73.3132864279,40.0
Trans,2681,63.1372200525,50.0
Trans,2682,132.440076817,50.0
Trans,2591,75.7574315815,50.0
Trans,2590,169.413263357,70.0
Trans,2559,200.300065103,50.0
Trans,2535,39.9331370229,50.0
Trans,2503,239.403819558,50.0
Trans,2470,107.843106864,50.0
Trans,2468,154.156408679,50.0
Trans,2462,54.976111754,50.0
Trans,2452,35.1916737029,40.0
Trans,2451,304.042141515,40.0
Trans,2354,116.708862137,40.0
Trans,2330,54.340588706,50.0
Trans,2331,224.120835285,50.0
Trans,2301,40.2934239988,50.0
Trans,2243,74.5655603263,50.0
Trans,2166,217.801006931,50.0
Trans,2004,56.2768876502,50.0
Trans,1903,291.640815189,50.0
Trans,1846,65.9838568443,40.0
Trans,1754,152.014055602,50.0
Trans,1755,60.7515597278,50.0
Trans,1676,58.1449917657,50.0
Trans,1625,196.41263407,50.0
Trans,1572,98.0610243054,50.0
Trans,1550,150.476704229,50.0
Trans,1551,42.3008044382,50.0
Trans,1535,57.3774012695,40.0
Trans,1500,73.2586907498,40.0
Trans,1501,74.021851407,50.0
Trans,1478,35.9011626024,50.0
Trans,1469,84.5539781095,50.0
Trans,1437,111.501229879,60.0
Trans,1426,219.584283857,65.0
Trans,1425,99.4338426637,50.0
Trans,1387,98.4912447843,70.0
Trans,1202,423.816584703,50.0
Trans,1201,49.0562946473,50.0
Trans,1604,78.8757370873,50.0
Trans,1605,164.366930949,50.0
Trans,1887,124.705716047,50.0
Trans,2038,339.24219485,50.0
Trans,1997,98.5618469922,50.0
Trans,1992,70.2601409798,40.0
Trans,1986,195.805767726,50.0
Trans,1987,580.472260216,50.0
Trans,1999,58.5704971235,50.0
Trans,2041,70.4823723939,50.0
Trans,2083,83.3758655404,60.0
Trans,2085,145.832579236,65.0
Trans,2076,310.207682694,50.0
Trans,2077,88.0073460795,40.0
Trans,2319,235.777825836,60.0
Trans,2415,146.784975009,40.0
Trans,2636,125.427755299,40.0
