Taxi,2128,78.0841573107,50.0
Trans,2100,176.168119711,50.0
Trans,2157,60.9438423645,40.0
Trans,2158,114.553846954,60.0
Trans,2271,43.0952404198,40.0
Trans,2340,77.6006903577,50.0
Trans,2406,62.7983502386,40.0
Trans,2405,182.148212071,50.0
Trans,2538,100.009527546,50.0
Trans,3143,54.2673263263,50.0
Trans,3250,157.462889699,50.0
Trans,3362,128.88377458,50.0
Trans,3363,153.967217412,50.0
Trans,3523,273.723522974,50.0
Trans,3493,34.3451286057,50.0
Trans,3369,49.016583758,84.0
Trans,3313,39.9212382491,50.0
Trans,3312,260.295455522,60.0
Trans,3347,248.961539502,50.0
Trans,3747,316.855115187,50.0
Trans,3696,51.391048632,40.0
Trans,3512,62.2745943763,50.0
Trans,3476,46.6747929471,50.0
Trans,3450,143.293251876,50.0
Trans,3431,86.5369163275,50.0
Trans,3430,66.2631953979,50.0
Trans,3365,220.888739938,50.0
Trans,3368,76.9746508106,65.0
Trans,3354,45.7073984504,40.0
Trans,3355,103.257150716,40.0
Trans,3412,54.0111752557,50.0
Trans,3464,210.283554448,60.0
Start,3464,210.283554448,60.0
Trans,3412,54.0111752557,50.0
Trans,3355,103.257150716,40.0
Trans,3354,45.7073984504,40.0
Trans,3368,76.9746508106,65.0
Trans,3365,220.888739938,50.0
Trans,3430,66.2631953979,50.0
Trans,3431,86.5369163275,50.0
Trans,3450,143.293251876,50.0
Trans,3476,46.6747929471,50.0
Trans,3512,62.2745943763,50.0
Trans,3696,51.391048632,40.0
Trans,3747,316.855115187,50.0
Trans,3347,248.961539502,50.0
Trans,3312,260.295455522,60.0
Trans,3313,39.9212382491,50.0
Trans,3369,49.016583758,84.0
Trans,3493,34.3451286057,50.0
Trans,3523,273.723522974,50.0
Trans,3805,54.130313196,50.0
Trans,3806,30.4929464695,84.0
Trans,3853,283.713970687,84.0
Trans,4126,127.621434409,50.0
Trans,4238,75.8299683713,50.0
Trans,4448,92.0428382663,50.0
Trans,4491,232.294537566,50.0
Trans,4544,47.5262343775,50.0
Trans,4534,84.4307299464,50.0
Trans,4499,317.943249712,50.0
Trans,4495,562.137008203,50.0
Trans,4512,241.043119354,50.0
Trans,4699,65.8344164453,40.0
Trans,4863,48.0516111026,50.0
Trans,5021,136.077838373,50.0
Trans,5023,180.037959921,65.0
Trans,5145,62.3622067677,50.0
End,5169,39.9693218191,50.0
Taxi,15087,295.384379234,65.0
Trans,15042,73.3109428391,40.0
Trans,15041,47.274551824,50.0
Trans,14973,124.242288207,50.0
Trans,14971,146.906161893,50.0
Trans,14922,48.6028461586,50.0
Trans,14846,245.901692547,60.0
Trans,14723,161.746190981,50.0
Trans,14507,251.087525922,60.0
Trans,14420,106.49519887,60.0
Trans,14359,258.594228105,50.0
Trans,14358,115.80020683,50.0
Trans,14357,89.0263818483,40.0
Trans,14465,94.4450601235,50.0
Trans,14464,185.421871617,50.0
Trans,14508,120.985138725,50.0
Trans,14225,118.12127287,56.6666666666667
Trans,14195,52.494725223,50.0
Trans,14134,128.914136437,50.0
Trans,14135,54.8830670098,50.0
Trans,14025,284.872422272,60.0
Trans,13931,173.097313669,50.0
Trans,13449,268.16600744,50.0
Trans,13325,68.8523235787,50.0
Trans,13324,148.035543571,40.0
Trans,13284,78.6380873848,50.0
Trans,13190,129.860045497,40.0
Trans,12948,93.1764614047,60.0
Trans,12727,626.257593336,50.0
Trans,12726,93.4142581613,50.0
Trans,12420,201.084861632,50.0
Trans,12269,309.654446017,50.0
Trans,12105,142.705932861,50.0
Trans,11800,137.077377777,50.0
Trans,11437,67.8769404054,50.0
Trans,11138,78.8791265777,50.0
Trans,10754,109.000773668,50.0
Trans,10395,141.348329944,50.0
Trans,9953,138.703928113,50.0
Trans,9952,54.7917314253,50.0
Trans,9097,401.339972583,60.0
Trans,8389,41.7480235869,50.0
Trans,8142,266.765047187,63.3333333333333
Trans,7630,68.4789149272,50.0
Trans,7263,86.3951924753,50.0
Trans,6646,136.709631321,50.0
Trans,6080,77.6612603929,50.0
Trans,5385,256.442251444,50.0
Trans,5233,84.5541109136,50.0
Trans,5155,141.173464655,50.0
Trans,5111,241.411715182,50.0
Trans,5061,283.214574062,50.0
Trans,4973,71.284233097,40.0
Trans,4858,197.487551461,50.0
Trans,4736,37.0332663708,50.0
Trans,4551,105.820331102,50.0
Trans,4451,93.6602248544,50.0
Trans,4280,291.756210419,50.0
Trans,4279,44.6559598099,50.0
Trans,4093,82.5167100307,50.0
Trans,3831,72.8297462718,50.0
Trans,3596,179.872572865,82.0
Trans,3595,509.610287848,50.0
Trans,3361,166.649808436,50.0
Trans,3135,43.0115503571,50.0
Trans,3068,76.9751364064,50.0
Trans,2636,287.077068196,60.0
Trans,2635,125.427755299,40.0
Trans,2414,146.784975009,40.0
Trans,2318,235.777825836,60.0
Trans,2076,88.0073460795,40.0
Trans,2075,310.207682694,50.0
Trans,2084,145.832579236,65.0
Trans,2082,83.3758655404,60.0
Trans,2040,70.4823723939,50.0
Trans,1998,58.5704971235,50.0
Trans,1986,580.472260216,50.0
Trans,1985,195.805767726,50.0
Trans,1991,70.2601409798,40.0
Trans,1996,98.5618469922,50.0
Trans,2037,339.24219485,50.0
Trans,1886,124.705716047,50.0
Trans,1604,164.366930949,50.0
Trans,1603,78.8757370873,50.0
Trans,1200,49.0562946473,50.0
Trans,1201,423.816584703,50.0
Trans,1386,98.4912447843,70.0
Trans,1424,99.4338426637,50.0
Trans,1425,219.584283857,65.0
Trans,1436,111.501229879,60.0
Trans,1468,84.5539781095,50.0
Trans,1477,35.9011626024,50.0
Trans,1500,74.021851407,50.0
Trans,1499,73.2586907498,40.0
Trans,1534,57.3774012695,40.0
Trans,1550,42.3008044382,50.0
Trans,1549,150.476704229,50.0
Trans,1571,98.0610243054,50.0
Trans,1624,196.41263407,50.0
Trans,1675,58.1449917657,50.0
Trans,1754,60.7515597278,50.0
Trans,1756,134.128905042,50.0
Trans,1833,137.584985471,50.0
Trans,1958,271.508772661,50.0
Trans,1980,128.977797355,40.0
Trans,1981,39.3055065767,50.0
Trans,2174,107.468566534,40.0
Trans,2175,46.2716356501,50.0
Trans,2302,179.383511458,60.0
Trans,2304,219.945821588,50.0
Trans,2326,287.355740378,50.0
Trans,2380,55.8899379979,50.0
Trans,2381,102.215388726,40.0
Trans,2346,199.251711982,50.0
Trans,2319,117.423208666,60.0
Trans,2284,139.799648346,50.0
Trans,2201,67.0008501357,50.0
Trans,2182,134.985479265,40.0
Start,2182,134.985479265,40.0
Trans,2201,67.0008501357,50.0
Trans,2284,139.799648346,50.0
Trans,2319,117.423208666,60.0
Trans,2346,199.251711982,50.0
Trans,2381,102.215388726,40.0
Trans,2380,55.8899379979,50.0
Trans,2326,287.355740378,50.0
