1,Taxi,NA,2327,287.355740378,50.0
1,Trans,NA,2305,219.945821588,50.0
1,Trans,NA,2303,179.383511458,60.0
1,Trans,NA,2176,46.2716356501,50.0
1,Trans,NA,2175,107.468566534,40.0
1,Trans,NA,1982,39.3055065767,50.0
1,Trans,NA,1981,128.977797355,40.0
1,Trans,NA,1959,271.508772661,50.0
1,Trans,NA,1834,137.584985471,50.0
1,Trans,NA,1757,134.128905042,50.0
1,Trans,NA,1755,60.7515597278,50.0
1,Trans,NA,1676,58.1449917657,50.0
1,Trans,NA,1625,196.41263407,50.0
1,Trans,NA,1572,98.0610243054,50.0
1,Trans,NA,1550,150.476704229,50.0
1,Trans,NA,1551,42.3008044382,50.0
1,Trans,NA,1535,57.3774012695,40.0
1,Trans,NA,1500,73.2586907498,40.0
1,Trans,NA,1501,74.021851407,50.0
1,Trans,NA,1478,35.9011626024,50.0
1,Trans,NA,1469,84.5539781095,50.0
1,Trans,NA,1437,111.501229879,60.0
1,Trans,NA,1426,219.584283857,65.0
1,Trans,NA,1425,99.4338426637,50.0
1,Trans,NA,1387,98.4912447843,70.0
1,Trans,NA,1202,423.816584703,50.0
1,Trans,NA,1201,49.0562946473,50.0
1,Trans,NA,1604,78.8757370873,50.0
1,Trans,NA,1605,164.366930949,50.0
1,Trans,NA,1887,124.705716047,50.0
1,Trans,NA,2038,339.24219485,50.0
1,Trans,NA,1997,98.5618469922,50.0
1,Trans,NA,1992,70.2601409798,40.0
1,Trans,NA,1986,195.805767726,50.0
1,Trans,NA,1931,117.943045275,50.0
1,Start,27,1931,117.943045275,50.0
1,Trans,NA,1986,195.805767726,50.0
1,Trans,NA,1992,70.2601409798,40.0
1,Trans,NA,1997,98.5618469922,50.0
1,Trans,NA,2177,244.275471589,50.0
1,Trans,NA,2277,90.8260406806,50.0
1,Trans,NA,2278,137.02607948,50.0
1,Trans,NA,2379,221.153415906,50.0
1,Trans,NA,2433,101.51036802,50.0
1,Trans,NA,2479,72.6074076786,60.0
1,Trans,NA,2550,65.2989556468,50.0
1,Trans,NA,2549,96.0949428371,50.0
1,Trans,NA,2751,71.3425792304,40.0
1,Trans,NA,2800,71.797585503,40.0
1,Trans,NA,2801,214.609158944,50.0
1,Trans,NA,2890,61.5204697605,50.0
1,Trans,NA,2981,86.4101451187,40.0
1,Trans,NA,3096,168.059125387,60.0
1,Trans,NA,3129,157.294532511,50.0
1,Trans,NA,3184,173.918903645,50.0
1,Trans,NA,3225,72.11423745,84.0
1,Trans,NA,3226,57.6210066437,50.0
1,Trans,NA,3268,45.1422191546,50.0
1,Trans,NA,3461,75.4480262118,50.0
1,Trans,NA,3603,136.568076045,50.0
1,Trans,NA,3639,173.861442649,40.0
1,Trans,NA,3899,120.139024635,50.0
1,Trans,NA,4363,473.55358299,50.0
1,Trans,NA,4455,71.4335790153,50.0
1,Trans,NA,4588,209.4342184,50.0
1,Trans,NA,4768,182.350773726,50.0
1,Trans,NA,4983,40.0939973575,50.0
1,Trans,NA,5266,66.9152989869,50.0
1,Trans,NA,5457,123.412684768,50.0
1,Trans,NA,5498,295.940674925,50.0
1,Trans,NA,5608,71.5787203376,50.0
1,Trans,NA,5822,233.427107073,50.0
1,Trans,NA,6068,69.7409267272,40.0
1,Trans,NA,6747,669.95408926,50.0
1,Trans,NA,7057,104.738692925,50.0
1,Trans,NA,7420,37.3702571404,50.0
1,Trans,NA,7524,93.2126549744,60.0
1,Trans,NA,7557,37.616067463,50.0
1,Trans,NA,7556,37.6940123473,50.0
1,Trans,NA,7575,121.249067289,50.0
1,Trans,NA,7551,92.0905929459,50.0
1,Trans,NA,7550,433.930224921,50.0
1,Trans,NA,7534,152.884592879,50.0
1,Trans,NA,7591,108.411288537,50.0
1,Trans,NA,7628,98.471535458,50.0
1,Trans,NA,7736,565.617620516,70.0
1,Trans,NA,7980,32.621279822,60.0
1,End,NA,7979,215.612700962,60.0
2,Taxi,NA,7407,179.136388873,50.0
2,Trans,NA,7703,225.096935791,60.0
2,Trans,NA,7702,73.1510003073,60.0
2,Trans,NA,7995,284.139941703,70.0
2,Trans,NA,8032,137.984244726,40.0
2,Trans,NA,8086,74.7578979599,50.0
2,Trans,NA,8226,127.505914357,50.0
2,Trans,NA,8227,116.426560354,50.0
2,Trans,NA,8378,69.6964162674,50.0
2,Trans,NA,8530,231.509583642,50.0
2,Trans,NA,8654,144.659558181,50.0
2,Trans,NA,8752,316.005565242,60.0
2,Trans,NA,8799,290.467444867,70.0
2,Trans,NA,9465,107.937181171,50.0
2,Trans,NA,9657,65.3767752465,40.0
2,Trans,NA,9755,135.668547233,50.0
2,Trans,NA,9754,90.2280100755,50.0
2,Trans,NA,9947,237.569283595,50.0
2,Trans,NA,10179,114.596447228,50.0
2,Trans,NA,10178,62.9876698933,40.0
2,Trans,NA,10338,293.706241591,50.0
2,Trans,NA,10333,53.7518207189,40.0
2,Trans,NA,10312,524.881872992,60.0
2,Trans,NA,10311,77.1533046901,40.0
2,Trans,NA,10279,218.75034294,40.0
2,Trans,NA,10239,122.497501775,50.0
2,Trans,NA,10238,240.761995506,50.0
2,Trans,NA,10169,192.176918147,50.0
2,Trans,NA,10170,77.7803946313,40.0
2,Trans,NA,10285,44.8076315302,50.0
2,Trans,NA,10286,210.85675223,50.0
2,Trans,NA,10114,132.91715215,60.0
2,Trans,NA,10009,145.516653334,50.0
2,Trans,NA,10138,230.453569164,50.0
2,Trans,NA,10004,33.9595765452,50.0
2,Trans,NA,10006,76.6354150069,50.0
2,Trans,NA,9949,101.359738391,50.0
2,Trans,NA,9841,54.6049382673,50.0
2,Trans,NA,9714,114.830476424,50.0
2,Trans,NA,9666,246.532003108,50.0
2,Trans,NA,9713,36.0382863312,40.0
2,Trans,NA,9712,32.8916800068,50.0
2,Trans,NA,9736,75.1476346915,40.0
2,Trans,NA,9769,203.36462382,40.0
2,Trans,NA,9823,310.240085158,60.0
2,Trans,NA,9820,117.065776884,60.0
2,Trans,NA,9894,351.303745559,70.0
2,Trans,NA,9999,28.3651875405,40.0
2,Trans,NA,10072,44.4915322525,50.0
2,Trans,NA,10071,131.234204426,50.0
2,Trans,NA,9693,44.2819968475,50.0
2,Trans,NA,9694,96.465097499,70.0
2,Trans,NA,9314,197.075822008,50.0
2,Trans,NA,9313,74.876867252,50.0
2,Trans,NA,9164,128.424535764,60.0
2,Trans,NA,8929,75.5372388433,50.0
2,Trans,NA,8928,326.656767762,60.0
2,Trans,NA,8622,223.798760587,65.0
2,Trans,NA,8790,86.4345783439,50.0
2,Trans,NA,8791,415.701006294,65.0
2,Trans,NA,8592,125.535157713,40.0
2,Trans,NA,8593,103.341043124,50.0
2,Start,28,8593,103.341043124,50.0
2,Trans,NA,8592,125.535157713,40.0
2,Trans,NA,8791,415.701006294,65.0
2,Trans,NA,8790,86.4345783439,50.0
2,Trans,NA,8622,223.798760587,65.0
2,Trans,NA,8928,326.656767762,60.0
2,Trans,NA,8929,75.5372388433,50.0
2,Trans,NA,9164,128.424535764,60.0
2,Trans,NA,9313,74.876867252,50.0
2,Trans,NA,9314,197.075822008,50.0
2,Trans,NA,9694,96.465097499,70.0
2,Trans,NA,9693,44.2819968475,50.0
2,Trans,NA,10071,131.234204426,50.0
2,Trans,NA,10072,44.4915322525,50.0
2,Trans,NA,9999,28.3651875405,40.0
2,Trans,NA,9894,351.303745559,70.0
2,Trans,NA,9820,117.065776884,60.0
2,Trans,NA,9823,310.240085158,60.0
2,Trans,NA,9769,203.36462382,40.0
2,Trans,NA,9736,75.1476346915,40.0
2,Trans,NA,9712,32.8916800068,50.0
2,Trans,NA,9713,36.0382863312,40.0
2,Trans,NA,9666,246.532003108,50.0
2,Trans,NA,9714,114.830476424,50.0
2,Trans,NA,9841,54.6049382673,50.0
2,Trans,NA,9949,101.359738391,50.0
2,Trans,NA,10006,76.6354150069,50.0
2,Trans,NA,10004,33.9595765452,50.0
2,Trans,NA,10138,230.453569164,50.0
2,Trans,NA,10009,145.516653334,50.0
2,Trans,NA,10114,132.91715215,60.0
2,Trans,NA,10286,210.85675223,50.0
2,Trans,NA,10285,44.8076315302,50.0
2,Trans,NA,10170,77.7803946313,40.0
2,Trans,NA,10169,192.176918147,50.0
2,Trans,NA,10238,240.761995506,50.0
2,Trans,NA,10239,122.497501775,50.0
2,Trans,NA,10300,139.660317456,40.0
2,Trans,NA,10299,61.7147591354,50.0
2,Trans,NA,10362,32.147631711,50.0
2,Trans,NA,10392,88.917413745,50.0
2,Trans,NA,10492,197.773958461,60.0
2,Trans,NA,10598,200.915883714,40.0
2,Trans,NA,10720,138.417429287,50.0
2,Trans,NA,10719,335.506337543,82.0
2,Trans,NA,10794,48.1792821538,50.0
2,Trans,NA,10989,185.952351781,50.0
2,Trans,NA,10965,158.005100993,40.0
2,Trans,NA,10964,206.731780282,50.0
2,Trans,NA,10874,486.481333007,60.0
2,Trans,NA,10814,96.342286382,40.0
2,End,NA,10991,192.01809836,60.0
3,Taxi,NA,3322,70.9927545532,40.0
3,Trans,NA,3498,54.4338420407,50.0
3,Trans,NA,3618,46.0637207551,50.0
3,Trans,NA,3689,78.522622509,50.0
3,Trans,NA,3690,306.215622363,65.0
3,Trans,NA,3586,390.68334983,60.0
3,Trans,NA,3587,189.635321696,50.0
3,Trans,NA,3540,167.531603654,50.0
3,Trans,NA,3733,193.252967437,70.0
3,Trans,NA,3831,386.347008757,65.0
3,Trans,NA,4112,220.505559642,50.0
3,Trans,NA,4113,497.418841424,85.0
3,Trans,NA,4319,443.542344345,85.0
3,Start,29,4319,443.542344345,85.0
3,Trans,NA,4113,497.418841424,85.0
3,Trans,NA,4228,417.696768421,70.0
3,Trans,NA,4229,214.250920843,50.0
3,Trans,NA,4450,371.198838233,50.0
3,Trans,NA,4451,150.899784617,50.0
3,Trans,NA,4626,49.2094585703,50.0
3,Trans,NA,4745,279.337566235,50.0
3,Trans,NA,4830,574.206490189,50.0
3,Trans,NA,4829,306.678684398,50.0
3,Trans,NA,4948,351.061197114,65.0
3,Trans,NA,5017,157.457466617,50.0
3,Trans,NA,5051,194.81405203,50.0
3,Trans,NA,5244,195.758615163,50.0
3,Trans,NA,5334,167.977452422,50.0
3,Trans,NA,5581,183.050336132,50.0
3,Trans,NA,5701,280.865931494,50.0
3,Trans,NA,6003,113.533289998,40.0
3,Trans,NA,6015,224.971183218,60.0
3,Trans,NA,6014,39.205680635,50.0
3,Trans,NA,6320,110.359303167,50.0
3,Trans,NA,6321,266.586862787,50.0
3,Trans,NA,6643,209.94852646,50.0
3,Trans,NA,6834,37.0044985067,40.0
3,Trans,NA,6835,266.521460134,60.0
3,Trans,NA,6809,72.0937262792,60.0
3,Trans,NA,6771,535.226111189,65.0
3,Trans,NA,6770,81.5100918357,40.0
3,Trans,NA,6680,48.7096994253,60.0
3,Trans,NA,6483,57.9928334872,50.0
