Taxi,-79.9810480713272,40.4077898741613,-79.9811656017524,40.4079281726757,WALTER ST,60.07947081,34.8797542573723
Trans,-79.9810480713272,40.4077898741613,-79.9784120206424,40.4062560434437,WAGNER ST,945.6018229,30.9292974526566
Trans,-79.9774188601104,40.4093590008291,-79.9784120206424,40.4062560434437,MOUNTAIN AVE,1178.4372722,26.492491669899
Trans,-79.9773650235891,40.4096733268091,-79.9774188601104,40.4093590008291,MOUNTAIN AVE,115.63664312,28.9885834694832
Trans,-79.9773104589192,40.409992816202,-79.9773650235891,40.4096733268091,MOUNTAIN AVE,117.37671574,26.1212848852781
Trans,-79.9772403037738,40.411513500663,-79.9773104589192,40.409992816202,MOUNTAIN AVE,558.14526286,28.056366501904
Trans,-79.9771130983413,40.4121219355133,-79.9772403037738,40.411513500663,MOUNTAIN AVE,224.47275175,13.5554615796405
Trans,-79.9770499466028,40.4124942762227,-79.9771130983413,40.4121219355133,MOUNTAIN AVE,136.78441519,17.6699611790636
Trans,-79.9777134913788,40.4141496905692,-79.9770499466028,40.4124942762227,MOUNTAIN AVE,656.85096836,10.9252507353562
Trans,-79.9779616158426,40.4148644977869,-79.9777134913788,40.4141496905692,MOUNTAIN AVE,271.96337698,25.2994580192769
Trans,-79.9779616158426,40.4148644977869,-79.976458169313,40.4147555908468,WENKE ST,423.35277542,12.8677464363969
Trans,-79.9763549545119,40.4151388280433,-79.976458169313,40.4147555908468,FERNLEAF ST,144.69471185,12.0271284079493
Trans,-79.9762851652189,40.4155415870531,-79.9763549545119,40.4151388280433,FERNLEAF ST,148.00527804,18.9420811406341
Trans,-79.9762125203406,40.4159667103419,-79.9762851652189,40.4155415870531,FERNLEAF ST,156.18692884,10.1864676132449
Trans,-79.976134906851,40.4163909860698,-79.9762125203406,40.4159667103419,FERNLEAF ST,156.07936928,21.9184903094917
Trans,-79.97604573047,40.4168051010049,-79.976134906851,40.4163909860698,FERNLEAF ST,152.90190454,19.2026112584145
Trans,-79.9759757989162,40.4171628122208,-79.97604573047,40.4168051010049,FERNLEAF ST,131.76184099,18.0106512820102
Trans,-79.9759757989162,40.4171628122208,-79.9745196783387,40.4172513574274,ARLINGTON AVE,409.53415691,8.45906701152449
Trans,-79.9745196783387,40.4172513574274,-79.9737006528752,40.4173356866975,ARLINGTON AVE,230.10967638,12.7397676219559
Trans,-79.9737006528752,40.4173356866975,-79.9729082581494,40.4174242182656,ARLINGTON AVE,223.01729313,13.4967652311832
Trans,-79.9728084033657,40.4179919621572,-79.9729082581494,40.4174242182656,ELEANOR ST,208.68840449,14.6558222962261
Trans,-79.9727913797357,40.41808865286,-79.9728084033657,40.4179919621572,ELEANOR ST,35.54171645,26.4321876852888
Trans,-79.9727277833565,40.4184483847649,-79.9727913797357,40.41808865286,ELEANOR ST,132.24053699,19.6811274555901
Trans,-79.9726665373336,40.4187976887808,-79.9727277833565,40.4184483847649,ELEANOR ST,128.38836803,17.601853696908
Trans,-79.9725791477862,40.4193077003236,-79.9726665373336,40.4187976887808,ELEANOR ST,187.38270394,14.4764355700387
Trans,-79.9725039580784,40.4197518337932,-79.9725791477862,40.4193077003236,ELEANOR ST,163.145528,10.3470333361634
Trans,-79.9724207252951,40.4201835934125,-79.9725039580784,40.4197518337932,ELEANOR ST,159.00408276,9.39232159777788
Trans,-79.9723549207071,40.4206264308496,-79.9724207252951,40.4201835934125,ELEANOR ST,163.12680933,13.7723600920152
Trans,-79.9724885482243,40.4211792987622,-79.9723549207071,40.4206264308496,ELEANOR ST,204.82154967,10.5269568173559
Trans,-79.9725215487857,40.4213222220494,-79.9724885482243,40.4211792987622,ELEANOR ST,52.87097782,10.2546498509423
Trans,-79.9725993729235,40.4216534047248,-79.9725215487857,40.4213222220494,ELEANOR ST,122.57965943,10.837668264351
Trans,-79.9726160458424,40.4217369185507,-79.9725993729235,40.4216534047248,ELEANOR ST,30.77611681,12.0467900946226
Trans,-79.9726874028165,40.422144423453,-79.9726160458424,40.4217369185507,ELEANOR ST,149.99087022,14.7404241463523
Trans,-79.9726599842203,40.4225911195542,-79.9726874028165,40.422144423453,ELEANOR ST,163.00193859,14.4400186124676
Trans,-79.9726058224359,40.4231172603249,-79.9726599842203,40.4225911195542,ELEANOR ST,192.26446302,10.458538127062
Trans,-79.9725662206419,40.4236466027861,-79.9726058224359,40.4231172603249,ELEANOR ST,193.22328134,10.1909357433631
Trans,-79.9724619096811,40.42467942799,-79.9725662206419,40.4236466027861,SUSQUEHANNA ST,399.84449237,31.2008603960588
Trans,-79.9724619096811,40.42467942799,-79.9721680249667,40.4246473253664,JOSEPHINE ST,82.65178865,15.8594386145586
Trans,-79.9721122363664,40.4248489332235,-79.9721680249667,40.4246473253664,S 24TH ST,75.07104013,15.8594386145586
Trans,-79.9719086702229,40.4255547615892,-79.9721122363664,40.4248489332235,S 24TH ST,263.30407294,13.5337414967463
Trans,-79.97331094787,40.4256258638713,-79.9719086702229,40.4255547615892,MARY ST,391.57531346,15.3252079641494
Trans,-79.973266781694,40.4260711164825,-79.97331094787,40.4256258638713,S 23RD ST,162.67002132,12.3546981497708
Trans,-79.9732234273919,40.4265136931254,-79.973266781694,40.4260711164825,S 23RD ST,161.68115917,14.7129859547431
Trans,-79.9731793984989,40.4269631473576,-79.9732234273919,40.4265136931254,S 23RD ST,164.19375891,14.0469039656275
Trans,-79.9731355986532,40.4274059036194,-79.9731793984989,40.4269631473576,S 23RD ST,161.75578719,14.4221450504087
Trans,-79.9730905562196,40.4278518593143,-79.9731355986532,40.4274059036194,S 23RD ST,162.94445539,16.8218547033178
Trans,-79.9730368160275,40.4283201203986,-79.9730905562196,40.4278518593143,S 23RD ST,171.24216746,18.1524669977353
Trans,-79.9736072798972,40.4283624304508,-79.9730368160275,40.4283201203986,E CARSON ST,159.56475655,26.3929390802638
Trans,-79.9734063093925,40.4338525078765,-79.9736072798972,40.4283624304508,BIRMINGHAM BRG,2020.15734951,24.3601782256672
