Start,-77.0058767843991,38.8729749145277,-77.0058871309981,38.8719843566947,E,209.801227,18.6458688135654
Trans,-77.005866708683,38.8737683751091,-77.0058767843991,38.8729749145277,DUNCAN,227.414299,41.9219754734227
Trans,-77.0058660891898,38.8746432710468,-77.005866708683,38.8737683751091,MEIGS,77.059347,18.238288725976
Trans,-77.0074674778789,38.8746424589272,-77.0058660891898,38.8746432710468,E,127.854464,23.3776775274928
Trans,-77.0082190793422,38.874640246419,-77.0074674778789,38.8746424589272,N,65.220453,20.529274215229
Trans,-77.0090901487571,38.8746480388635,-77.0082190793422,38.874640246419,N,75.592626,38.5703329679562
Trans,-77.0090655328324,38.878419588786,-77.0090901487571,38.8746480388635,BEYER,35.189962,30.1386799795695
Trans,-77.0090655328324,38.878419588786,-77.0106493840544,38.8784175413528,K,86.920681,24.9732080445926
Trans,-77.0106532027119,38.8792931568872,-77.0106493840544,38.8784175413528,HALF,97.201146,24.2891035465293
Trans,-77.0106532027119,38.8792931568872,-77.0129586338171,38.8792939147203,I,193.438848,25.1243057950803
Trans,-77.0129586338171,38.8792939147203,-77.0151879650516,38.8792917509028,I,90.685377,15.3634201704499
Trans,-77.0151879650516,38.8792917509028,-77.0162330733389,38.8792900822478,I,114.241436,24.3908683118134
Trans,-77.0162330733389,38.8792900822478,-77.0175496729378,38.879293314993,I,115.880149,28.8653003168076
Trans,-77.0175613440204,38.8812920951937,-77.0175496729378,38.879293314993,ANGELL,36.604106,29.1419846824876
Trans,-77.0175613440204,38.8812920951937,-77.0188616130405,38.881288379148,G,91.4259,16.1473747574701
Trans,-77.0188616130405,38.881288379148,-77.019915244796,38.881290186065,G,90.29044,20.8402246518135
Trans,-77.019915244796,38.881290186065,-77.0209558527367,38.8812905444722,G,82.63146,54.2492997559675
Trans,-77.0209558527367,38.8812905444722,-77.021908176787,38.8812873856703,G,192.670713,18.1323838538831
Trans,-77.021908176787,38.8812873856703,-77.02411261424,38.881339931911,GALLEY,54.598321,50.1983163678231
Trans,-77.02411261424,38.881339931911,-77.0243142950753,38.8809306253994,9TH,82.54484,20.9981786393976
Trans,-77.0243142950753,38.8809306253994,-77.0248558006919,38.8803214253468,9TH,48.420633,26.2778776909806
Trans,-77.0248558006919,38.8803214253468,-77.0268956036843,38.8814308887962,MAINE,218.35497,20.4283163263673
