Taxi,10770
Trans,10835
Trans,10874
Trans,10875
Trans,10923
Trans,10924
Trans,10849
Trans,10803
Trans,10723
Trans,10626
Trans,10699
Trans,10698
Trans,10569
Trans,10589
Trans,10590
Trans,10600
Start,10600
Trans,10590
Trans,10589
Trans,10569
Trans,10698
Trans,10699
Trans,10626
Trans,10723
Trans,10803
Trans,10849
Trans,10924
Trans,10923
Trans,10875
Trans,10874
Trans,10835
Trans,10779
Trans,10679
Trans,10522
Trans,10447
Trans,10411
Trans,10410
Trans,10409
Trans,10487
Trans,10486
Trans,10523
Trans,10324
Trans,10296
Trans,10245
Trans,10220
Trans,10187
Trans,10186
Trans,10106
Trans,10107
Trans,10054
Trans,10014
Trans,9999
Trans,9998
Trans,9913
Trans,9776
Trans,9677
Trans,9678
Trans,9571
Trans,9387
Trans,9389
Trans,9006
Trans,9005
Trans,8707
Trans,8663
Trans,8593
End,8592
Taxi,9332
Trans,9182
Trans,9183
Trans,8959
Trans,8908
Trans,8788
Trans,8787
Trans,8872
Trans,9037
Start,9037
Trans,9038
Trans,9288
Trans,9311
Trans,9312
Trans,9350
Trans,9418
Trans,9419
Trans,9572
Trans,9647
Trans,9646
Trans,9699
Trans,10090
Trans,10166
Trans,10246
Trans,10220
Trans,10228
Trans,10234
Trans,10230
Trans,10231
Trans,10232
Trans,10191
Trans,10190
Trans,10188
Trans,10057
Trans,10058
Trans,9957
Trans,9937
Trans,9947
Trans,9992
Trans,10077
Trans,10078
Trans,10070
Trans,10103
Trans,10174
Trans,10175
Trans,10065
Trans,9965
Trans,9921
Trans,9922
Trans,9876
Trans,9826
Trans,9771
Trans,9770
Trans,9766
Trans,9759
Trans,9711
Trans,9710
Trans,9786
Trans,9793
End,9801
Taxi,250
Trans,247
Trans,268
Trans,284
Trans,305
Trans,319
Trans,331
Trans,345
Trans,358
Trans,386
Trans,426
Trans,450
Trans,466
Trans,503
Trans,520
Trans,549
Trans,577
Trans,618
Trans,669
Trans,735
Trans,778
Trans,825
Trans,903
Trans,949
Trans,997
Trans,1082
Trans,1127
Trans,1165
Trans,1164
Trans,1153
Trans,1116
Trans,1084
Trans,1052
Trans,1041
Trans,1018
Trans,999
Trans,1000
Trans,991
Trans,971
Start,972
Trans,1003
Trans,987
Trans,1039
Trans,1029
Trans,929
Trans,917
Trans,916
Trans,841
Trans,843
Trans,785
Trans,696
Trans,844
Trans,1321
Trans,1322
Trans,1571
Trans,1695
Trans,1809
Trans,1869
Trans,1870
Trans,1927
Trans,1966
Trans,1999
Trans,2060
Trans,2059
Trans,2195
Trans,2222
Trans,2223
Trans,2283
Trans,2354
Trans,2447
Trans,2471
Trans,2514
Trans,2546
Trans,2547
Trans,2577
Trans,2705
Trans,2806
Trans,2835
Trans,3002
Trans,3314
Trans,3385
Trans,3491
Trans,3640
Trans,3804
Trans,4025
Trans,4155
Trans,4173
Trans,4235
Trans,4362
Trans,4538
Trans,4947
Trans,5152
Trans,5347
Trans,5348
Trans,5787
Trans,5794
End,5672
Taxi,10029
Trans,10078
Trans,10077
Trans,9992
Trans,9947
Trans,9758
Trans,9697
Trans,9696
Trans,9598
Trans,9569
Trans,9407
Trans,9152
Trans,9153
Trans,9067
Trans,8748
Trans,8750
Trans,8673
