Taxi,3185
Trans,3231
Trans,3263
Trans,3396
Trans,3395
Trans,3428
Trans,3419
Trans,3421
Trans,3445
Trans,3455
Trans,3415
Trans,3379
Trans,3216
Trans,3146
Trans,2974
Trans,2943
Trans,2942
Trans,2637
Trans,2636
Trans,2561
Trans,2481
Trans,2049
Trans,2143
Trans,2144
Trans,2076
Trans,2028
Trans,1950
Trans,1949
Trans,1920
Trans,1844
Trans,1843
Start,1843
Trans,1844
Trans,1920
Trans,1949
Trans,1950
Trans,2028
Trans,2076
Trans,2144
Trans,2143
Trans,2049
Trans,2481
Trans,2561
Trans,2636
Trans,2637
Trans,2942
Trans,2943
Trans,2974
Trans,3146
Trans,3216
Trans,3379
Trans,3378
Trans,3821
Trans,3960
Trans,4070
Trans,4185
Trans,4323
Trans,4322
Trans,4704
Trans,4730
Trans,4844
Trans,5148
Trans,5316
Trans,5391
Trans,5392
Trans,5350
Trans,5426
Trans,5427
Trans,5499
Trans,5536
Trans,5643
Trans,5644
Trans,5717
Trans,5748
Trans,5777
Trans,5776
Trans,5814
Trans,5844
Trans,5931
Trans,5930
Trans,6016
Trans,6028
Trans,6094
Trans,6175
End,6174
Taxi,7648
Trans,7647
Trans,7738
Trans,7745
Trans,7770
Trans,7787
Trans,7788
Trans,7793
Trans,7776
Trans,7757
Trans,7739
Trans,7712
Trans,7713
Trans,7657
Trans,7656
Trans,7548
Trans,7547
Trans,7441
Trans,7405
Trans,7364
Trans,7322
Trans,7321
Trans,7184
Trans,7139
Trans,7104
Start,7064
Trans,7026
Trans,6890
Trans,6866
Trans,6826
Trans,7040
Trans,7098
Trans,7097
Trans,7020
Trans,7019
Trans,7110
Trans,7157
Trans,7207
Trans,7266
Trans,7265
Trans,7406
Trans,7407
Trans,7371
Trans,7504
Trans,7454
Trans,7420
Trans,7419
Trans,7417
Trans,7399
Trans,7398
Trans,7370
Trans,7339
Trans,7338
Trans,7291
Trans,7292
Trans,7374
Trans,7375
Trans,7254
Trans,7198
Trans,7270
Trans,7194
Trans,7196
Trans,7163
Trans,7090
Trans,6997
Trans,6956
Trans,6996
Trans,6995
Trans,7014
Trans,7039
Trans,7080
Trans,7077
Trans,7125
Trans,7191
Trans,7232
Trans,7231
Trans,6979
Trans,6980
Trans,6704
Trans,6703
Trans,6599
Trans,6427
Trans,6426
End,6310
Taxi,7758
Trans,7786
Trans,7770
Trans,7618
Trans,7619
Trans,7366
Trans,7367
Trans,7247
Trans,7022
Trans,6869
Trans,6442
Trans,6142
Trans,6059
Trans,5875
Trans,5832
Trans,5833
Trans,5541
Trans,5780
Trans,5762
Trans,5763
Start,5763
Trans,5762
Trans,5780
Trans,5414
Trans,5412
Trans,5345
Trans,5174
Trans,4885
Trans,4547
Trans,4113
Trans,4000
Trans,3939
Trans,3905
Trans,3860
Trans,3796
Trans,3706
Trans,3613
Trans,3458
Trans,3382
Trans,3250
Trans,3249
Trans,3124
Trans,2961
Trans,2803
Trans,2802
Trans,2635
Trans,2478
Trans,2429
Trans,2275
Trans,2364
Trans,2373
Trans,2374
Trans,2386
Trans,2401
Trans,2414
Trans,2413
Trans,2432
Trans,2447
Trans,2471
Trans,2514
Trans,2546
Trans,2547
Trans,2577
Trans,2705
Trans,2806
Trans,2835
Trans,3002
Trans,3001
Trans,2887
Trans,2576
Trans,2523
Trans,2484
Trans,2455
Trans,2489
Trans,2465
Trans,2463
Trans,2458
Trans,2312
Trans,2311
Trans,2256
Trans,2252
Trans,2277
Trans,2278
Trans,2175
