1,Taxi,NA,5145
1,Trans,NA,5213
1,Trans,NA,5321
1,Trans,NA,5299
1,Trans,NA,5488
1,Trans,NA,5487
1,Trans,NA,5676
1,Trans,NA,5850
1,Trans,NA,5929
1,Trans,NA,6073
1,Trans,NA,6074
1,Trans,NA,6149
1,Trans,NA,6294
1,Trans,NA,6295
1,Trans,NA,6211
1,Trans,NA,6025
1,Trans,NA,5905
1,Trans,NA,5906
1,Trans,NA,5832
1,Trans,NA,5833
1,Trans,NA,5541
1,Trans,NA,5414
1,Trans,NA,5412
1,Trans,NA,5345
1,Trans,NA,5174
1,Trans,NA,4885
1,Trans,NA,4547
1,Trans,NA,4113
1,Trans,NA,4000
1,Trans,NA,3939
1,Trans,NA,3905
1,Trans,NA,3860
1,Trans,NA,3796
1,Trans,NA,3706
1,Trans,NA,3613
1,Trans,NA,3458
1,Trans,NA,3382
1,Trans,NA,3250
1,Trans,NA,3249
1,Trans,NA,3124
1,Trans,NA,2961
1,Trans,NA,2803
1,Trans,NA,2802
1,Trans,NA,2635
1,Trans,NA,2478
1,Trans,NA,2429
1,Trans,NA,2125
1,Trans,NA,2124
1,Trans,NA,1951
1,Trans,NA,1895
1,Trans,NA,1726
1,Trans,NA,1725
1,Trans,NA,1733
1,Trans,NA,1732
1,Trans,NA,1698
1,Trans,NA,1658
1,Trans,NA,1648
1,Trans,NA,1647
1,Trans,NA,1652
1,Trans,NA,1656
1,Trans,NA,1695
1,Trans,NA,1571
1,Trans,NA,1322
1,Trans,NA,1321
1,Trans,NA,969
1,Trans,NA,970
1,Trans,NA,1132
1,Trans,NA,1160
1,Trans,NA,1161
1,Trans,NA,1169
1,Trans,NA,1193
1,Trans,NA,1202
1,Trans,NA,1224
1,Trans,NA,1223
1,Trans,NA,1256
1,Trans,NA,1325
1,Trans,NA,1462
1,Trans,NA,1460
1,Trans,NA,1539
1,Trans,NA,1581
1,Trans,NA,1663
1,Trans,NA,1799
1,Trans,NA,1850
1,Trans,NA,1887
1,Trans,NA,1901
1,Trans,NA,1900
1,Trans,NA,1917
1,Trans,NA,1994
1,Trans,NA,1995
1,Trans,NA,2071
1,Trans,NA,2179
1,Trans,NA,2205
1,Trans,NA,2241
1,Trans,NA,2290
1,Trans,NA,2236
1,Trans,NA,2253
1,Trans,NA,2254
1,Trans,NA,2372
1,Trans,NA,2395
1,Trans,NA,2394
1,Trans,NA,2427
1,Start,3,2427
1,Trans,NA,2394
1,Trans,NA,2395
1,Trans,NA,2372
1,Trans,NA,2254
