1,Taxi,NA,10496
1,Trans,NA,10495
1,Trans,NA,10405
1,Trans,NA,10406
1,Trans,NA,10398
1,Trans,NA,10380
1,Trans,NA,10324
1,Trans,NA,10296
1,Trans,NA,10245
1,Trans,NA,10220
1,Trans,NA,10187
1,Trans,NA,10186
1,Trans,NA,10106
1,Trans,NA,10107
1,Trans,NA,10054
1,Trans,NA,10014
1,Trans,NA,9999
1,Trans,NA,9998
1,Trans,NA,9913
1,Trans,NA,9776
1,Trans,NA,9677
1,Trans,NA,9678
1,Trans,NA,9571
1,Trans,NA,9387
1,Trans,NA,9389
1,Trans,NA,9006
1,Trans,NA,9005
1,Trans,NA,8707
1,Trans,NA,8674
1,Trans,NA,8675
1,Trans,NA,8582
1,Trans,NA,8514
1,Trans,NA,8399
1,Trans,NA,8362
1,Trans,NA,8360
1,Trans,NA,8159
1,Trans,NA,8122
1,Trans,NA,8031
1,Trans,NA,7945
1,Trans,NA,7901
1,Trans,NA,7900
1,Trans,NA,7858
1,Trans,NA,7833
1,Trans,NA,7765
1,Trans,NA,7665
1,Trans,NA,7503
1,Trans,NA,7454
1,Trans,NA,7420
1,Trans,NA,7382
1,Trans,NA,7387
1,Trans,NA,7298
1,Trans,NA,7299
1,Trans,NA,7161
1,Trans,NA,7027
1,Trans,NA,7028
1,Trans,NA,6949
1,Trans,NA,6896
1,Trans,NA,6953
1,Trans,NA,6958
1,Trans,NA,6984
1,Trans,NA,6625
1,Trans,NA,6624
1,Trans,NA,6480
1,Trans,NA,6268
1,Trans,NA,6048
1,Trans,NA,5348
1,Trans,NA,5347
1,Trans,NA,5152
1,Trans,NA,4947
1,Trans,NA,4538
1,Trans,NA,4362
1,Trans,NA,4235
1,Trans,NA,4173
1,Trans,NA,4155
1,Trans,NA,4024
1,Trans,NA,3930
1,Trans,NA,3993
1,Trans,NA,4049
1,Trans,NA,4048
1,Trans,NA,4129
1,Trans,NA,4130
1,Trans,NA,4110
1,Trans,NA,4100
1,Trans,NA,4084
1,Trans,NA,4091
1,Trans,NA,4127
1,Trans,NA,4166
1,Trans,NA,4160
1,Trans,NA,3966
1,Trans,NA,3967
1,Trans,NA,3956
1,Trans,NA,3991
1,Trans,NA,3990
1,Trans,NA,3979
1,Trans,NA,3978
1,Trans,NA,3921
1,Trans,NA,3881
1,Trans,NA,3839
1,Trans,NA,3814
1,Trans,NA,3815
1,Start,0,3815
1,Trans,NA,3814
1,Trans,NA,3839
1,Trans,NA,3881
1,Trans,NA,3921
1,Trans,NA,3978
1,Trans,NA,3979
1,Trans,NA,3990
1,Trans,NA,3991
1,Trans,NA,3956
1,Trans,NA,3967
1,Trans,NA,3966
1,Trans,NA,4160
1,Trans,NA,4166
1,Trans,NA,4127
1,Trans,NA,4091
1,Trans,NA,4084
1,Trans,NA,4100
1,Trans,NA,4110
1,Trans,NA,4130
1,Trans,NA,4129
1,Trans,NA,4048
1,Trans,NA,4049
1,Trans,NA,3993
1,Trans,NA,3930
1,Trans,NA,4024
1,Trans,NA,4155
1,Trans,NA,4173
1,Trans,NA,4235
1,Trans,NA,4362
1,Trans,NA,4538
1,Trans,NA,4947
1,Trans,NA,5152
1,Trans,NA,5347
1,Trans,NA,5348
1,Trans,NA,6048
1,Trans,NA,6268
1,Trans,NA,6480
1,Trans,NA,6624
1,Trans,NA,6625
1,Trans,NA,6984
1,Trans,NA,6958
1,Trans,NA,6953
1,Trans,NA,6896
1,Trans,NA,6949
1,Trans,NA,7028
1,Trans,NA,7027
1,Trans,NA,7161
1,Trans,NA,7299
